Record,XPath,Content
100495.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes, vapor condensates"
100495.xml,/resource/descriptions/description/@descriptionType,"Other"
100495.xml,/resource/geoLocations/geoLocation/geoLocationBox,"53.253753 158.711744 53.320483 158.829369"
100495.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Avachinsky volcano, Koryaksky volcano"
100496.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100496.xml,/resource/identifier,"10.1594/IEDA/100496"
100496.xml,/resource/identifier/@identifierType,"DOI"
100496.xml,/resource/creators/creator/creatorName,"Basharina, L. A."
100496.xml,/resource/titles/title,"Vapor Acids Lab- Bezymianny Volcano (Kamchatka)"
100496.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100496.xml,/resource/publicationYear,"2014"
100496.xml,/resource/subjects/subject,"Chemistry:Rock"
100496.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100496.xml,/resource/subjects/subject,"Chemistry:Gas"
100496.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100496.xml,/resource/dates/date,"2014-12-15"
100496.xml,/resource/dates/date/@dateType,"Available"
100496.xml,/resource/language,"eng"
100496.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100496.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=808"
100496.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100496.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100496.xml,/resource/version,"1.0"
100496.xml,/resource/contributors/contributor/@contributorType,"Editor"
100496.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100496.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100496.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100496.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100496.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100496.xml,/resource/descriptions/description,"This dataset from the USSR Science Academy Volcanology Institute is comprised of volcanic gas, vapor condensate, and hard rock geochemical analyses of the active crater, cone, and fumaroles of Bezymianny volcano; Kamchatka region in Russia from 1956 through 1962. 43 fumarole gases were analyzed for major cations, anions,and acids by the Basharina method, a NaOH-free pre-Giggenbach gas sampling method."
100496.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100496.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes, vapor condensates, volcanic rock"
100496.xml,/resource/descriptions/description/@descriptionType,"Other"
100496.xml,/resource/geoLocations/geoLocation/geoLocationBox,"55.939947 160.635811 55.959475 160.640744"
100496.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Bezymianny volcano, Kluchevevskaya, Kluchevskoy, Kamen"
100497.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100497.xml,/resource/identifier,"10.1594/IEDA/100497"
100497.xml,/resource/identifier/@identifierType,"DOI"
100497.xml,/resource/creators/creator/creatorName,"Ivanov, I. Z."
100497.xml,/resource/titles/title,"Volcanic fumarole gas anlayses from Klyuchevskoy, Tolbachik and Shiveluch Volcanoes (Kamchatka, Russia), 1936-1937"
100497.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100497.xml,/resource/publicationYear,"2014"
100497.xml,/resource/subjects/subject,"Chemistry:Gas"
100497.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100497.xml,/resource/dates/date,"2014-12-15"
100497.xml,/resource/dates/date/@dateType,"Available"
100497.xml,/resource/language,"eng"
100497.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100497.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=809"
100497.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100497.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100497.xml,/resource/version,"1.0"
100497.xml,/resource/contributors/contributor/@contributorType,"Editor"
100497.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100497.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100497.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100497.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100497.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100497.xml,/resource/descriptions/description,"This dataset is a summary of fumarole gas analyses from Kamachatka region volcanoes from 1936-1937 by I.Z. Ivanov. These analyses were presented in the USSR Science Academy Kamchatka Volcanology Station Bulletin, No. 4. Gas samples are from fumaroles from Klyuchevskoy volcano (Tuyla and Kirgurich craters) and Shiveluch volcano, with one analysis from Tolvachik volcano. Shiveluch samples were collected by Ivanov and geologist A.A. Menyalnov."
100497.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100497.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes,vapor condensates"
100497.xml,/resource/descriptions/description/@descriptionType,"Other"
100497.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskoy, Klyuchevskaya, Klyuchev Crater, Tolbachik Volcano, Shiveluch Volcano, Kirgurich Volcano"
100498.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100498.xml,/resource/identifier,"10.1594/IEDA/100498"
100498.xml,/resource/identifier/@identifierType,"DOI"
100498.xml,/resource/creators/creator/creatorName,"Ivanov, I. Z."
100498.xml,/resource/titles/title,"Summary of gas and sublimates analyses from Klyuchevskoy group volcanoes in 1939"
100498.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100498.xml,/resource/publicationYear,"2014"
100498.xml,/resource/subjects/subject,"Chemistry:Gas"
100498.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100498.xml,/resource/dates/date,"2014-12-15"
100498.xml,/resource/dates/date/@dateType,"Available"
100498.xml,/resource/language,"eng"
100498.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100498.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=810"
100498.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100498.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100498.xml,/resource/version,"1.0"
100498.xml,/resource/contributors/contributor/@contributorType,"Editor"
100498.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100498.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100498.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100498.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100498.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100498.xml,/resource/descriptions/description,"This is a brief summary of gas analyses by I.Z. Ivanov of Kamchatka region volcanoes from 1939. Gas analyses were taken from four Klyuchevskoy volcano subsidiary craters: Tuyla, Biloikai, Tiranis and Kirgurich. Chemical composition of the gas analyses for 1939 for each volcano are presented as minimum and maximum values. Gas sublimates are reported simply as detects (DT)."
100498.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100498.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes, vapor condensates, sublimates"
100498.xml,/resource/descriptions/description/@descriptionType,"Other"
100498.xml,/resource/geoLocations/geoLocation/geoLocationBox,"56.057094 160.639006 56.057094 160.639006"
100498.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskaya, Klyuchev, Klyuchevskoy, Tiranis Crater, Tiranis Crater, Biloikai Crater, Kirgurich Volcano"
100499.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100499.xml,/resource/identifier,"10.1594/IEDA/100499"
100499.xml,/resource/identifier/@identifierType,"DOI"
100499.xml,/resource/creators/creator/creatorName,"Naboko, C. I."
100499.xml,/resource/titles/title,"Summary of gas analyses and elemental spectral analyses of sublimates from Biloikai crater, a subsidiary volcano of Klyuchevskoy (Kamchatka, Russia), 1938-1939"
100499.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100499.xml,/resource/publicationYear,"2014"
100499.xml,/resource/subjects/subject,"Chemistry:Rock"
100499.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100499.xml,/resource/subjects/subject,"Chemistry:Gas"
100499.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100499.xml,/resource/dates/date,"2014-12-15"
100499.xml,/resource/dates/date/@dateType,"Available"
100499.xml,/resource/language,"eng"
100499.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100499.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=811"
100499.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100499.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100499.xml,/resource/version,"1.0"
100499.xml,/resource/contributors/contributor/@contributorType,"Editor"
100499.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100499.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100499.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100499.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100499.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100499.xml,/resource/descriptions/description,"This is a summary of geochemical analyses of fumarole gases and rendered gas by-products from lavaflows from Biloikai crater, a subsidiary crater of Klyuchevskvoy, by CI. Naboko of Kamachatka Volcanology Station 1938-1939. Spectral analyses of rendered gas by-products from a lava flow from Biloikai crater are non-quantitative and reported as detects only. Fumarole gas analyses are also from Biloikai crater and consist of H2O and HCl only."
100499.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100499.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes, vapor condensates, rendered gas by-products, sublimates, lavaflow deposits"
100499.xml,/resource/descriptions/description/@descriptionType,"Other"
100499.xml,/resource/geoLocations/geoLocation/geoLocationBox,"56.057094 160.639006 56.057094 160.639006"
100499.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskaya, Klyuchev, Klyuchevskoy, Biloikai Crater"
100500.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100500.xml,/resource/identifier,"10.1594/IEDA/100500"
100500.xml,/resource/identifier/@identifierType,"DOI"
100500.xml,/resource/creators/creator/creatorName,"Naboko, C. I."
100500.xml,/resource/titles/title,"Eruptive Products of Klyuchevskoy (and Kamchatka Region) Volcano(es) from 1937-1938, Russia"
100500.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100500.xml,/resource/publicationYear,"2014"
100500.xml,/resource/subjects/subject,"Chemistry:Gas"
100500.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100500.xml,/resource/dates/date,"2014-12-15"
100500.xml,/resource/dates/date/@dateType,"Available"
100500.xml,/resource/language,"eng"
100500.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100500.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=812"
100500.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100500.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100500.xml,/resource/version,"1.0"
100500.xml,/resource/contributors/contributor/@contributorType,"Editor"
100500.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100500.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100500.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100500.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100500.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100500.xml,/resource/descriptions/description,"This dataset is a summary of fumarole gas analyses from Kamchatka region volcanoes from 1937-1938. Analyses of trace elements and trace compounds are without quantitative analyses and reported as detects only. Fumarole gas samples are from Klyuchevskoy craters, in addition to one sample from: Tolbachik, Shiveluch, and Avachinsky volcanoes."
100500.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100500.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes"
100500.xml,/resource/descriptions/description/@descriptionType,"Other"
100500.xml,/resource/geoLocations/geoLocation/geoLocationBox,"53.255347 158.830231 56.653619 161.359794"
100500.xml,/resource/geoLocations/geoLocation/geoLocationPlace,"Russia, Kamchatka, Klyuchevskoy, Klyuchevskaya, Klyuchev Crater, Tuyla crater, Biloikai Crater, Glaoily crater, Shiveluch Volcano, Tolbachik Vlcano"
100501.xml,/resource/@xsi:schemaLocation,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd"
100501.xml,/resource/identifier,"10.1594/IEDA/100501"
100501.xml,/resource/identifier/@identifierType,"DOI"
100501.xml,/resource/creators/creator/creatorName,"Naboko, C. I."
100501.xml,/resource/titles/title,"Summary of fumarole gas analyses from Biloikai crater (Klyuchevskoy volcano, Russia) 1938-1939"
100501.xml,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100501.xml,/resource/publicationYear,"2014"
100501.xml,/resource/subjects/subject,"Chemistry:Gas"
100501.xml,/resource/subjects/subject/@subjectScheme,"ECL"
100501.xml,/resource/dates/date,"2014-12-15"
100501.xml,/resource/dates/date/@dateType,"Available"
100501.xml,/resource/language,"eng"
100501.xml,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100501.xml,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=813"
100501.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,"URL"
100501.xml,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100501.xml,/resource/version,"1.0"
100501.xml,/resource/contributors/contributor/@contributorType,"Editor"
100501.xml,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100501.xml,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100501.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100501.xml,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100501.xml,/resource/rightsList/rights/@rightsURI,"https://creativecommons.org/licenses/by/3.0/us/"
100501.xml,/resource/descriptions/description,"This is a summary of fumarole gas analyses from Biloikai crater, Kluchevskoy volcano, 1938-1939, as conducted by C. I. Naboko, of the USSR Science Academy Kamchatka Volcanology Station."
100501.xml,/resource/descriptions/description/@descriptionType,"Abstract"
100501.xml,/resource/descriptions/description,"volatiles, volcanic gas, fumarole gas, volcanoes"
100501.xml,/resource/descriptions/description/@descriptionType,"Other"
