Record,Concept,XPath,Content
oai:edu.ucar.rda:ds010.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.0.xml,Transfer Size,/dsOverview/relatedDataset/@ID,"010.1"
oai:edu.ucar.rda:ds010.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds010.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"platform_observation"
oai:edu.ucar.rda:ds010.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"5"
oai:edu.ucar.rda:ds010.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"5"
oai:edu.ucar.rda:ds010.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds010.0.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds010.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds010.1.xml,Resource Title,/dsOverview/title,"Monthly Northern Hemisphere Sea-Level Pressure Grids, continuing from 1899"
oai:edu.ucar.rda:ds010.1.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds010.1.xml,Abstract,/dsOverview/summary,"This dataset contains the longest continuous time series of monthly gridded Northern Hemisphere sea-level pressure data in the DSS archive. The 5-degree latitude/longitude grids, computed from the daily grids in ds010.0, begin in 1899 and cover the Northern Hemisphere from 15N to the North Pole. The dataset continues to be updated regularly as new data become available. Each monthly grid is a simple average of all available daily grids for the month. Prior to 1955, there is one grid per day. From July 1962 on, there are two grids each day. In the interim period, the number of daily grids varies between one and two. The grids for the period 1899-1977 were inspected and many corrections were made by Kevin Trenberth of the Laboratory of Atmospheric Research at the University of Illinois at Champaign-Urbana, and these grids are included in this dataset. For more information about these corrections, see the July 1980 issue of Monthly Weather Review."
oai:edu.ucar.rda:ds010.1.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds010.1.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds010.1.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds010.1.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds010.1.xml,Publication Date,/dsOverview/publicationDate,"1979-12-13"
oai:edu.ucar.rda:ds010.1.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds010.1.xml,Resource Identifier,/dsOverview/@ID,"010.1"
oai:edu.ucar.rda:ds010.1.xml,Resource Identifier,/dsOverview/@ID,"010.1"
oai:edu.ucar.rda:ds010.1.xml,Related Resource Identifier,/dsOverview/relatedDataset/@ID,"010.0"
oai:edu.ucar.rda:ds010.1.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds010.1.xml,Transfer Size,/dsOverview/relatedDataset/@ID,"010.0"
oai:edu.ucar.rda:ds010.1.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds010.1.xml,Resource Type,/dsOverview/contentMetadata/dataType,"platform_observation"
oai:edu.ucar.rda:ds010.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"5"
oai:edu.ucar.rda:ds010.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"5"
oai:edu.ucar.rda:ds010.1.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds010.1.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds010.1.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds012.0.xml,Resource Title,/dsOverview/title,"U.S.S.R. Northern Hemisphere Daily Sea-Level Pressure Grids for 1880 to 1979"
oai:edu.ucar.rda:ds012.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds012.0.xml,Abstract,/dsOverview/summary,"This dataset contains once-daily Northern Hemisphere sea-level pressure data on a 10-degree by 5-degree (36x16) latitude/longitude grid for the period 1880 to 1979."
oai:edu.ucar.rda:ds012.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds012.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds012.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds012.0.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds012.0.xml,Publication Date,/dsOverview/publicationDate,"1984-10-04"
oai:edu.ucar.rda:ds012.0.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds012.0.xml,Resource Identifier,/dsOverview/@ID,"012.0"
oai:edu.ucar.rda:ds012.0.xml,Resource Identifier,/dsOverview/@ID,"012.0"
oai:edu.ucar.rda:ds012.0.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds012.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds012.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds012.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"10"
oai:edu.ucar.rda:ds012.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"10"
oai:edu.ucar.rda:ds012.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds012.0.xml,Vertical Extent,/dsOverview/contentMetadata/levels,""
oai:edu.ucar.rda:ds012.0.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds012.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds018.0.xml,Resource Title,/dsOverview/title,"U.S. Navy Northern Hemisphere Daily (and Monthly) Sea-Level Pressure and 500 mb Height Grids for 1946Jan to 1993Dec"
oai:edu.ucar.rda:ds018.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds018.0.xml,Abstract,/dsOverview/summary,"The gridded daily sea-level pressure analyses in this dataset were produced by the operational models of the U.S. Navy Fleet Numerical Oceanography Center (FNOC). The data are arranged in a 63-by-63 polar-stereographic grid covering the Northern Hemisphere for the period January 1946 to December 1993. DSS has produced a set of monthly grids from the dailies. This dataset also includes daily 500 millibar geopotential height grids for the period January 1946 to December 1955 on the same polar-stereographic grid as the sea-level pressure data."
oai:edu.ucar.rda:ds018.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds018.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds018.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds018.0.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds018.0.xml,Publication Date,/dsOverview/publicationDate,"1979-12-05"
oai:edu.ucar.rda:ds018.0.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds018.0.xml,Resource Identifier,/dsOverview/@ID,"018.0"
oai:edu.ucar.rda:ds018.0.xml,Resource Identifier,/dsOverview/@ID,"018.0"
oai:edu.ucar.rda:ds018.0.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds018.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds018.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds018.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"platform_observation"
oai:edu.ucar.rda:ds018.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"381"
oai:edu.ucar.rda:ds018.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"381"
oai:edu.ucar.rda:ds018.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds018.0.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds018.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds018.1.xml,Resource Title,/dsOverview/title,"Pazan's U.S. Navy Northern Hemisphere Sea-Level Pressure Grids for 1946Jan to 1978Dec"
oai:edu.ucar.rda:ds018.1.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds018.1.xml,Abstract,/dsOverview/summary,"The daily sea-level pressure grids in this dataset were received from Steve Pazan of the U.S. Navy Fleet Numerical Oceanography Center (FNOC). The 63x63 polar-stereographic grids cover the period January 1946 to December 1978."
oai:edu.ucar.rda:ds018.1.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds018.1.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds018.1.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds018.1.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds018.1.xml,Publication Date,/dsOverview/publicationDate,"1980-02-20"
oai:edu.ucar.rda:ds018.1.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds018.1.xml,Resource Identifier,/dsOverview/@ID,"018.1"
oai:edu.ucar.rda:ds018.1.xml,Resource Identifier,/dsOverview/@ID,"018.1"
oai:edu.ucar.rda:ds018.1.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds018.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds018.1.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds018.1.xml,Resource Type,/dsOverview/contentMetadata/dataType,"platform_observation"
oai:edu.ucar.rda:ds018.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"381"
oai:edu.ucar.rda:ds018.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"381"
oai:edu.ucar.rda:ds018.1.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds018.1.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds018.1.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds020.1.xml,Resource Title,/dsOverview/title,"U.K. Northern Hemisphere Sea-Level Pressure and 500mb Height Grids for 1944Dec to 1946Dec"
oai:edu.ucar.rda:ds020.1.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds020.1.xml,Abstract,/dsOverview/summary,"This dataset contains gridded Northern Hemisphere sea-level pressure and 500mb geopotential height data from the United Kingdom. The DSS has converted the original daily 10-degree by 5-degree sea-level pressure grids to a 5-degree by 5-degree grid, interpolating data to non-original gridpoints and computing monthly grids. The period covered is December 1944 to December 1946. The daily 500mb geopotential height grids cover the period from January 1945 to December 1946 on a 10-degree by 5-degree grid."
oai:edu.ucar.rda:ds020.1.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds020.1.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds020.1.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Altitude > Geopotential Height"
oai:edu.ucar.rda:ds020.1.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds020.1.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds020.1.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds020.1.xml,Publication Date,/dsOverview/publicationDate,"1980-01-10"
oai:edu.ucar.rda:ds020.1.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds020.1.xml,Resource Identifier,/dsOverview/@ID,"020.1"
oai:edu.ucar.rda:ds020.1.xml,Resource Identifier,/dsOverview/@ID,"020.1"
oai:edu.ucar.rda:ds020.1.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds020.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds020.1.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds020.1.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds020.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"5"
oai:edu.ucar.rda:ds020.1.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"5"
oai:edu.ucar.rda:ds020.1.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds020.1.xml,Vertical Extent,/dsOverview/contentMetadata/levels,""
oai:edu.ucar.rda:ds020.1.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds020.1.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Pressure > Sea Level Pressure"
oai:edu.ucar.rda:ds020.1.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Altitude > Geopotential Height"
oai:edu.ucar.rda:ds036.0.xml,Resource Title,/dsOverview/title,"U.S. AFGWC Northern Hemisphere Dewpoint and Cloud Analyses for 1963Sep to 1972Apr"
oai:edu.ucar.rda:ds036.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds036.0.xml,Abstract,/dsOverview/summary,"This dataset contains daily grids of dewpoint depression and cloud coverage for the period September 1963 to April 1972, provided by the U.S. Air Force Global Weather Central (AFGWC). Grids are available twice-daily at 12-hour intervals (00Z and 12Z). Dewpoint depression is available at four levels (850mb, 700mb, 500mb, and 400mb), as are low, middle, high, and total cloud coverage."
oai:edu.ucar.rda:ds036.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds036.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Water Vapor > Dew Point Temperature"
oai:edu.ucar.rda:ds036.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Clouds > Cloud Amount/Frequency"
oai:edu.ucar.rda:ds036.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds036.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds036.0.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds036.0.xml,Publication Date,/dsOverview/publicationDate,"1979-12-05"
oai:edu.ucar.rda:ds036.0.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds036.0.xml,Resource Identifier,/dsOverview/@ID,"036.0"
oai:edu.ucar.rda:ds036.0.xml,Resource Identifier,/dsOverview/@ID,"036.0"
oai:edu.ucar.rda:ds036.0.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds036.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds036.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds036.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"381"
oai:edu.ucar.rda:ds036.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"381"
oai:edu.ucar.rda:ds036.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds036.0.xml,Vertical Extent,/dsOverview/contentMetadata/levels,""
oai:edu.ucar.rda:ds036.0.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds036.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Water Vapor > Dew Point Temperature"
oai:edu.ucar.rda:ds036.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Clouds > Cloud Amount/Frequency"
oai:edu.ucar.rda:ds038.0.xml,Resource Title,/dsOverview/title,"U.S. AFGWC Northern Hemisphere Global Multi-layer Cloud Analyses for portions of the period 1971 to 1979"
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Abstract,/dsOverview/summary,"Also known as 3-D Nephanalyses"
oai:edu.ucar.rda:ds038.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds038.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Clouds > Cloud Amount/Frequency"
oai:edu.ucar.rda:ds038.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds038.0.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds038.0.xml,Publication Date,/dsOverview/publicationDate,"1979-12-05"
oai:edu.ucar.rda:ds038.0.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds038.0.xml,Resource Identifier,/dsOverview/@ID,"038.0"
oai:edu.ucar.rda:ds038.0.xml,Resource Identifier,/dsOverview/@ID,"038.0"
oai:edu.ucar.rda:ds038.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds038.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds038.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds038.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds038.0.xml,Vertical Extent,/dsOverview/contentMetadata/levels,""
oai:edu.ucar.rda:ds038.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Clouds > Cloud Amount/Frequency"
oai:edu.ucar.rda:ds060.0.xml,Resource Title,/dsOverview/title,"NMC B3 Operational Model 47 by 51 Northern Hemisphere Tropospheric Analyses, daily 1959-1972"
oai:edu.ucar.rda:ds060.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds060.0.xml,Abstract,/dsOverview/summary,"This dataset contains daily gridded Northern Hemisphere analyses from NMC's operational model on a 47 by 51 polar-stereographic grid centered on the North Pole. Available parameters include geopotential height, temperature, stream functions, thickness, and vertical velocity for various levels and layers through the troposphere. In general, the grids cover the period from January 1959 to December 1972, but periods for individual parameters will vary."
oai:edu.ucar.rda:ds060.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds060.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Altitude > Geopotential Height"
oai:edu.ucar.rda:ds060.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Temperature > Air Temperature"
oai:edu.ucar.rda:ds060.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds060.0.xml,Keyword Vocabulary,/dsOverview/variable/@vocabulary,"GCMD"
oai:edu.ucar.rda:ds060.0.xml,Resource Contact,/dsOverview/contact,"Bob Dattore"
oai:edu.ucar.rda:ds060.0.xml,Publication Date,/dsOverview/publicationDate,"1979-12-05"
oai:edu.ucar.rda:ds060.0.xml,Publisher,/dsOverview/creator,""
oai:edu.ucar.rda:ds060.0.xml,Resource Identifier,/dsOverview/@ID,"060.0"
oai:edu.ucar.rda:ds060.0.xml,Resource Identifier,/dsOverview/@ID,"060.0"
oai:edu.ucar.rda:ds060.0.xml,Related Resource Identifier,/dsOverview/relatedDataset/@ID,"066.0"
oai:edu.ucar.rda:ds060.0.xml,Bounding Box,/dsOverview/contentMetadata/geospatialCoverage/grid,""
oai:edu.ucar.rda:ds060.0.xml,Contributor Name,/dsOverview/contributor,""
oai:edu.ucar.rda:ds060.0.xml,Transfer Size,/dsOverview/relatedDataset/@ID,"066.0"
oai:edu.ucar.rda:ds060.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"grid"
oai:edu.ucar.rda:ds060.0.xml,Resource Type,/dsOverview/contentMetadata/dataType,"platform_observation"
oai:edu.ucar.rda:ds060.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@xRes,"381"
oai:edu.ucar.rda:ds060.0.xml,Spatial Resolution,/dsOverview/contentMetadata/geospatialCoverage/grid/@yRes,"381"
oai:edu.ucar.rda:ds060.0.xml,Temporal Extent,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds060.0.xml,Spatial Extent,/dsOverview/contentMetadata/geospatialCoverage,""
oai:edu.ucar.rda:ds060.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Altitude > Geopotential Height"
oai:edu.ucar.rda:ds060.0.xml,Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Atmospheric Temperature > Air Temperature"
oai:edu.ucar.rda:ds061.0.xml,Resource Title,/dsOverview/title,"NMC 47 by 51 Northern Hemisphere Stratospheric Analyses, daily 1964-1980"
oai:edu.ucar.rda:ds061.0.xml,Resource Creation/Revision Date,/dsOverview/contentMetadata/temporal,""
oai:edu.ucar.rda:ds061.0.xml,Abstract,/dsOverview/summary,"This dataset of daily gridded analyzed geopotential height and temperature for the Northern Hemisphere stratosphere covers the period from January 1946 to December 1980. The 47 by 51 polar-stereographic grids, centered on the North Pole, were produced by NMC's operational model. For data beyond 1980, see ds067.0, which provides global coverage of the stratosphere on a pair of 63 by 63 polar-stereographic grids centered on each Pole."
oai:edu.ucar.rda:ds061.0.xml,Topic Category,/dsOverview/topic,"climatologyMeteorologyAtmosphere"
oai:edu.ucar.rda:ds061.0.xml,Theme Keyword,/dsOverview/variable,"EARTH SCIENCE > Atmosphere > Altitude > Geopotential Height"
